DoubleLinkedList scenario: 2
Insert [%]:	35
RemoveAt [%]:	35
At [%]:		20
GetIndexOf [%]:10
11;removeAt
3;at
11;insert
12;removeAt
3;at
3;at
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
11;removeAt
11;insert
3;at
3;at
11;removeAt
11;insert
11;removeAt
11;insert
129;getIndexOf
12;insert
3;at
3;at
3;at
3;at
3;at
3;at
11;removeAt
3;at
12;removeAt
11;removeAt
11;insert
11;removeAt
11;removeAt
3;at
336;getIndexOf
3;at
11;removeAt
11;insert
143;getIndexOf
11;removeAt
61;getIndexOf
11;insert
11;removeAt
3;at
11;removeAt
11;removeAt
12;removeAt
11;removeAt
11;removeAt
3;at
11;removeAt
3;at
7;getIndexOf
11;insert
11;removeAt
11;removeAt
11;removeAt
11;insert
11;insert
3;at
11;insert
3;at
3;at
11;insert
12;insert
11;insert
3;at
13;removeAt
11;removeAt
11;removeAt
3;at
11;removeAt
3;at
3;at
3;at
11;insert
11;insert
16;getIndexOf
11;removeAt
3;at
11;removeAt
11;removeAt
58;getIndexOf
11;removeAt
11;removeAt
11;insert
11;removeAt
11;insert
11;insert
11;removeAt
333;getIndexOf
3;at
11;insert
11;insert
11;insert
12;insert
3;at
3;at
11;insert
12;removeAt
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
11;insert
11;insert
3;at
11;removeAt
11;removeAt
11;removeAt
12;insert
11;removeAt
11;insert
3;at
11;removeAt
11;insert
3;at
11;insert
11;insert
11;removeAt
11;removeAt
11;removeAt
169;getIndexOf
11;removeAt
11;insert
11;removeAt
11;removeAt
13;insert
11;insert
11;insert
11;insert
11;removeAt
11;insert
11;insert
11;insert
11;insert
133;getIndexOf
11;removeAt
3;at
11;insert
11;removeAt
11;removeAt
11;insert
11;removeAt
3;at
11;insert
64;getIndexOf
3;at
3;at
11;insert
3;at
11;removeAt
11;insert
3;at
11;removeAt
11;insert
11;removeAt
47;getIndexOf
11;removeAt
11;insert
3;at
3;at
11;insert
11;removeAt
3;at
11;insert
3;at
11;insert
11;removeAt
11;insert
3;at
11;insert
3;at
3;at
11;insert
3;at
11;removeAt
16;insert
11;removeAt
11;insert
3;at
3;at
42;getIndexOf
11;insert
11;insert
11;insert
11;insert
11;removeAt
11;insert
46;getIndexOf
11;removeAt
11;removeAt
11;removeAt
3;at
11;insert
11;insert
11;insert
11;removeAt
11;insert
11;insert
126;getIndexOf
11;removeAt
11;insert
11;insert
3;at
132;getIndexOf
11;insert
11;insert
11;insert
3;at
11;insert
11;removeAt
11;insert
53;insert
11;removeAt
3;at
11;insert
11;insert
11;insert
3;at
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
11;insert
11;insert
11;insert
11;insert
11;removeAt
11;insert
11;removeAt
11;removeAt
11;insert
3;at
3;at
308;getIndexOf
11;insert
11;removeAt
11;removeAt
11;insert
16;insert
11;removeAt
3;at
3;at
3;at
11;insert
11;insert
11;insert
11;removeAt
174;getIndexOf
12;insert
11;removeAt
323;getIndexOf
12;removeAt
3;at
10;removeAt
11;insert
11;insert
3;at
11;insert
11;insert
11;removeAt
3;at
11;removeAt
11;removeAt
3;at
209;getIndexOf
11;removeAt
12;insert
3;at
11;removeAt
3;at
11;insert
11;insert
11;removeAt
11;removeAt
11;removeAt
38;getIndexOf
11;removeAt
3;at
11;removeAt
11;removeAt
12;removeAt
11;insert
11;removeAt
12;insert
11;removeAt
11;insert
11;insert
11;insert
3;at
3;at
11;insert
3;at
11;removeAt
3;at
11;removeAt
11;removeAt
11;insert
3;at
30;getIndexOf
11;insert
11;insert
3;at
3;at
11;insert
138;getIndexOf
3;at
11;insert
3;at
11;removeAt
11;removeAt
3;at
3;at
11;insert
11;insert
11;removeAt
3;at
11;insert
11;insert
286;getIndexOf
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
11;removeAt
12;insert
11;removeAt
11;removeAt
11;removeAt
78;removeAt
19;removeAt
12;removeAt
3;at
11;removeAt
26;insert
11;insert
3;at
11;removeAt
299;getIndexOf
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
3;at
11;removeAt
3;at
12;removeAt
11;insert
11;removeAt
11;removeAt
3;at
11;removeAt
11;getIndexOf
3;at
11;removeAt
11;removeAt
11;removeAt
11;insert
42;getIndexOf
4;at
11;insert
11;insert
11;removeAt
11;insert
14;removeAt
11;removeAt
3;at
3;at
3;at
11;removeAt
11;removeAt
11;removeAt
11;insert
3;at
3;at
11;removeAt
11;removeAt
13;insert
3;at
3;at
3;at
11;removeAt
11;insert
11;removeAt
11;removeAt
3;at
11;removeAt
3;at
3;at
3;at
11;insert
3;at
320;getIndexOf
11;insert
11;removeAt
3;at
11;insert
3;at
11;removeAt
3;at
11;insert
215;getIndexOf
11;insert
3;at
11;insert
11;removeAt
11;removeAt
11;removeAt
11;insert
11;removeAt
11;insert
11;insert
11;insert
201;getIndexOf
11;removeAt
33;getIndexOf
17;insert
3;at
11;removeAt
27;getIndexOf
11;insert
3;at
449;getIndexOf
11;removeAt
3;at
11;removeAt
11;removeAt
11;removeAt
11;removeAt
3;at
11;removeAt
3;at
3;at
3;at
11;removeAt
3;at
30;getIndexOf
24;getIndexOf
11;insert
11;insert
11;insert
11;insert
5;at
